date,funding_rate,predicted_funding_rate,open_interest,last_price,index_price,mark_price,amount_buy,amount_sell,symbol,open,high,low,close,volume,turnover
1642076700,-5E-05,3.54686468646865E-05,911243421.917492,43707.4471947195,43742.7080858086,43741.6207425743,2484606,214092,BTCUSD,43702.5,43757.5,43693.5,43757,2612305,59.74357372
1642077000,-5E-05,3.02908545727136E-05,911005210.782609,43754.1394302849,43784.2546626687,43783.4717691154,1126053,919186,BTCUSD,43757,43774,43711,43773,1939014,44.31933303
1642077300,-5E-05,2.70921052631579E-05,911626568.719298,43748.3596491228,43781.0146637427,43779.9703362573,633154,497190,BTCUSD,43773,43773,43763,43763.5,519150,11.86115938
1642077600,-5E-05,2.40178571428571E-05,911998366.027597,43766.3725649351,43798.7415584416,43797.7371266234,289705,109563,BTCUSD,43763.5,43773,43750.5,43751,548497,12.53174442
1642077900,-5E-05,2.12357894736842E-05,911814031.303158,43757.4315789474,43781.9035368421,43781.0703157895,99215,440215,BTCUSD,43751,43751.5,43707,43732,1842916,42.14070818
1642078200,-5E-05,2.01060842433697E-05,911724473.638066,43730.5826833073,43754.4015132605,43753.6299375975,951667,1101195,BTCUSD,43732,43767.5,43723.5,43767.5,749931,17.14533594
1642078500,-5E-05,1.96454183266932E-05,912066996.766932,43766.5687250996,43789.2757768924,43788.1040239044,1043480,101708,BTCUSD,43767.5,43796.5,43767,43796.5,2344270,53.53967014
1642078800,-5E-05,1.84419889502762E-05,912775819.225138,43789.0801104972,43809.5647237569,43808.7451933702,1633743,826796,BTCUSD,43796.5,43796.5,43750,43757.5,1631516,37.26781129
1642079100,-5E-05,2.05373563218391E-05,912854947.777299,43770.4841954023,43792.0508764368,43791.150933908,1036688,634992,BTCUSD,43757.5,43790,43755,43755,1399481,31.97253157
1642079400,-5E-05,2.07537993920973E-05,912800105.612462,43764.9217325228,43782.4603343465,43781.8266869301,204994,679152,BTCUSD,43755,43755.5,43750,43750.5,529723,12.10777378
1642079700,-5E-05,2.18830769230769E-05,912843005.304615,43743.7292307692,43757.9641846154,43757.3272615385,293006,1751951,BTCUSD,43750.5,43750.5,43725,43725.5,2075764,47.45923294
1642080000,-5E-05,2.38973063973064E-05,913046317.338384,43730.8552188552,43751.7576094276,43750.8024747475,523321,101815,BTCUSD,43725.5,43750,43725,43726,811939,18.56482275
1642080300,-5E-05,2.25006451612903E-05,913022851.642581,43716.2961290323,43745.1684,43744.6212387097,1574946,2634477,BTCUSD,43726,43726,43630,43699.5,4207305,96.3036166
1642080600,-5E-05,2.1E-05,913324112.255946,43743.6421291053,43767.5043261608,43766.3189014723,3254397,749158,BTCUSD,43699.5,43943,43699.5,43885.5,11680209,266.38870446
1642080900,-5E-05,2.21038602941176E-05,912820950.828125,43878.6783088235,43902.3168290441,43901.5044209559,5997421,6540624,BTCUSD,43885.5,43894.5,43828.5,43832.5,5922330,134.9744261
1642081200,-5E-05,2.01606936416185E-05,913181282.892485,43838.1017341041,43869.7891791908,43869.2159421965,753859,1522051,BTCUSD,43832.5,43866.5,43815,43818.5,3177164,72.4836699
1642081500,-5E-05,1.63937329700272E-05,913098944.930518,43834.288147139,43872.8049318801,43872.2323160763,1616619,2011904,BTCUSD,43818.5,43854.5,43818.5,43854.5,1850875,42.21685882
1642081800,-5E-05,9.22148760330579E-06,912708139.110744,43864.7256198347,43903.1031735537,43902.4067933884,1249034,1532124,BTCUSD,43854.5,43893.5,43854,43866,2853078,65.03239557
1642082100,-5E-05,4.87084870848708E-06,913310205.349324,43867.2718327183,43901.2821648216,43900.5385362854,1447410,267947,BTCUSD,43866,43926.5,43854,43924,2408617,54.86786696
1642082400,-5E-05,3.64601769911504E-06,913409060.696903,43919.060840708,43941.7563163717,43941.1989269912,3057335,2387919,BTCUSD,43924,43957.5,43853,43873,6935787,157.95417322
1642082700,-5E-05,3E-06,911868411.07631,43884.6030751709,43908.8978132119,43908.1518906606,2950175,2131994,BTCUSD,43873,43992.5,43872.5,43980,9952530,226.43295522
1642083000,-5E-05,2.27435210008937E-06,912237702.889187,43977.5777479893,44005.67230563,44005.0890527257,7524319,1784921,BTCUSD,43980,44009.5,43963.5,44000,5333670,121.24890515
1642083300,-5E-05,1E-06,914171585.025515,43986.0235525025,44014.5964474976,44014.0858783121,4506096,2331460,BTCUSD,44000,44280,43965.5,44131,55023500,1245.79090392
1642083600,-5E-05,-8.22429906542056E-08,912537098.471028,44125.4165109034,44153.211046729,44151.9297071651,32040094,25927380,BTCUSD,44131,44150,44067,44140.5,10566861,239.52513822
1642083900,-5E-05,-1.31460674157303E-06,913242010.053587,44143.6918755402,44169.4652895419,44168.8455229041,5465331,4327882,BTCUSD,44140.5,44210,44140.5,44193.5,7460491,168.88360348
1642084200,-5E-05,-2.04809052333805E-06,915297833.668317,44222.7393917963,44250.5824611033,44249.7094695898,8166108,4626738,BTCUSD,44193.5,44400,44193.5,44279,28774063,649.49011901
1642084500,-5E-05,-1.79939393939394E-06,911536498.354545,44292.0818181818,44326.4228484849,44326.1397090909,12750714,12554350,BTCUSD,44279,44451,44256,44318,18826172,424.668342
1642084800,-5E-05,-5.74753337202554E-06,912150729.301219,44268.4097504353,44308.5470342426,44308.3297794544,8855906,11926503,BTCUSD,44318,44335,44110,44161,11256152,254.79285437
1642085100,-5E-05,-9.34459955914769E-06,910461775.314475,44113.5661278472,44144.8196252755,44144.7926010287,2942650,8483842,BTCUSD,44161,44166,43977,43988.5,16027700,363.77409654
1642085400,-5E-05,-8.49925705794948E-06,908108493.199851,44030.970653789,44054.4032540862,44053.8292793462,8985321,3558277,BTCUSD,43988.5,44084,43988,44068.5,8609719,195.4044679
1642085700,-5E-05,-8.38832487309645E-06,910205285.005076,44095.5833333333,44121.8656175973,44121.2344077834,7435905,2215108,BTCUSD,44068.5,44206,44068,44159.5,9187081,208.15234197
1642086000,-5E-05,-8.90439475713184E-06,913015532.622205,44136.3191981496,44160.9146491904,44160.9525520432,2707199,4342898,BTCUSD,44159.5,44197,44020,44022,6221033,141.09336572
1642086300,-5E-05,-8.26926648096564E-06,914573240.883008,44046.7720519963,44068.1438811514,44068.0406592386,1426189,1331697,BTCUSD,44022,44044.5,43980.5,43981,3369621,76.56007362
1642086600,-5E-05,-7.37613843351548E-06,913242489.632058,43990.4813296903,44009.8830236794,44010.0320127505,1517824,5253772,BTCUSD,43981,43981,43610,43771,25094481,572.5421466
1642086900,-5E-05,-5.95674157303371E-06,907013954.537079,43742.933988764,43760.9545224719,43761.6832303371,13939142,25432878,BTCUSD,43771,43771.5,43124,43374.5,69506135,1600.43292153
1642087200,-5E-05,-4.71915747241725E-06,900616891.242227,43420.5656970913,43440.1085255767,43440.4208074223,20419526,41014117,BTCUSD,43374.5,43440,43322,43435,19073089,439.50031332
1642087500,-5E-05,-3.64484679665738E-06,897833561.877437,43392.8798746518,43406.8483008357,43406.5775626741,6563899,8514107,BTCUSD,43435,43435.5,43220,43325.5,19438497,448.69330723
1642087800,-5E-05,-3.56867071152785E-07,895320917.129068,43248.0766685052,43258.1399779371,43258.5488251517,9831994,17587926,BTCUSD,43325.5,43325.5,43036.5,43058.5,30373695,704.02180158
1642088100,-5E-05,4.36952714535902E-06,895965334.616462,43106.4506713368,43112.0420198482,43111.7772037361,8849366,10966572,BTCUSD,43058.5,43211,43058,43184.5,16510906,382.60600871
1642088400,-5E-05,6.88743093922652E-06,900970903.945442,43204.8560082873,43222.923211326,43222.7524240331,13736769,3888090,BTCUSD,43184.5,43242.5,43134,43135,9397873,217.48235852
1642088700,-5E-05,7.62785388127854E-06,904615218.753425,43167.1198630137,43186.1813242009,43186.3731354642,5109283,4860506,BTCUSD,43135,43190,43051,43060,9763753,226.38340003
1642089000,-5E-05,8.66983938132064E-06,900554535.674599,43022.509518144,43040.246246282,43040.7779952409,8331922,27788331,BTCUSD,43060,43060.5,42872,42970,37879522,881.78345355
1642089300,-5E-05,1.12883750802826E-05,894502615.40912,42984.1750160565,42997.4275594091,42996.8321130379,10382158,3062614,BTCUSD,42970,43228.5,42961.5,43195.5,15193767,352.48801333
1642089600,-1.9611038107753E-05,1.04204993429698E-06,898841334.015112,43166.1865965834,43191.8799737188,43192.0512877792,7222275,7791655,BTCUSD,43195.5,43196,43084,43154.5,14490952,335.8984699
1642089900,1.2E-05,8.76040316774658E-05,898834732.729302,43154.3401727862,43176.8760547156,43177.2204895608,6575773,4394743,BTCUSD,43154.5,43498,43154,43374,25044700,578.01097502
1642090200,1.2E-05,-2.93241758241758E-05,899281489.936126,43278.6638049451,43311.1003159341,43311.7899313187,17637544,9864061,BTCUSD,43374,43374,43179,43188.5,12406465,286.86793892
1642090500,1.2E-05,-7.7686119873817E-05,900043613.18612,43211.6451104101,43235.4244794953,43235.7709700316,4931410,5805409,BTCUSD,43188.5,43289.5,43136,43211,7616631,176.21165593
1642090800,1.2E-05,-6.72553011026294E-05,901406517.212892,43242.2451229856,43263.3475148431,43263.9381255301,2961963,2820823,BTCUSD,43211,43373.5,43176,43354.5,7116981,164.46524925
1642091100,1.2E-05,-5.22285251215559E-05,903477830.058347,43322.2009724473,43347.2185899514,43347.8346839546,3639954,1582193,BTCUSD,43354.5,43367.5,43303,43327,3265828,75.35626884
1642091400,1.2E-05,-4.21012544802867E-05,904706614.959678,43316.5779569892,43348.1174462366,43348.5559498208,2164252,2429264,BTCUSD,43327,43330,43260.5,43330,3597378,83.07836448
1642091700,1.2E-05,-5.57578203834511E-05,905140105.435923,43311.2033299697,43344.2422502523,43344.8217255298,1179345,967159,BTCUSD,43330,43374,43305,43374,3837326,88.53881908
1642092000,1.2E-05,-7.08825065274151E-05,907776599.870322,43356.6396866841,43390.3737249782,43390.8938903394,4565673,3650768,BTCUSD,43374,43400,43288,43341,6535205,150.75056172
1642092300,1.2E-05,-8.87743966421826E-05,908695522.761805,43328.5692549843,43368.3643022036,43368.8086778594,1163043,848500,BTCUSD,43341,43369,43300,43300,2035601,46.97584396
1642092600,1.2E-05,-0.000109431924883,909547558.069484,43295.8164319249,43332.5420469484,43333.5723192488,946434,3631168,BTCUSD,43300,43309,43216,43300,4423413,102.26158357
1642092900,1.2E-05,-0.000117213235294,908966048.723039,43281.8596813726,43314.8378431373,43315.3778921569,606668,702830,BTCUSD,43300,43300,43260,43260,933658,21.57622749
1642093200,1.2E-05,-0.000111545454545,908045182.387733,43237.6489594743,43251.0796823658,43251.8266812705,944563,4950245,BTCUSD,43260,43260.5,43159.5,43159.5,10653580,246.54601476
1642093500,1.2E-05,-8.78490740740741E-05,905995863.658333,43171.5537037037,43178.714787037,43179.3327407407,2793568,7193931,BTCUSD,43159.5,43188,43091.5,43164.5,6582500,152.61392987
1642093800,1.2E-05,-6.15818345323741E-05,903774231.986511,43134.5197841727,43144.7420953237,43145.5458093525,1383777,2400165,BTCUSD,43164.5,43175,42908.5,42908.5,8300245,193.01857366
1642094100,1.2E-05,-3.5757799205899E-05,899916088.354509,42880.1712989223,42890.5942768009,42891.6114123653,10456089,27423521,BTCUSD,42908.5,42966,42700,42746.5,39940543,933.34609124
1642094400,1.2E-05,-9.98739726027397E-06,894982170.537534,42707.4167123288,42706.6620164384,42707.4454410959,6296952,17908623,BTCUSD,42746.5,42795,42578,42795,24038960,563.36854365
1642094700,1.2E-05,2.17830508474576E-05,893861465.218305,42758.0125423729,42754.961640678,42755.119559322,9780339,2665557,BTCUSD,42795,42852.5,42790,42828,7206885,168.30935364
1642095000,1.2E-05,4.84396099024756E-05,894840021.928732,42820.8372093023,42829.8192498125,42830.2348987247,4781464,3242683,BTCUSD,42828,42937.5,42740.5,42898,10491545,244.8541654
1642095300,1.2E-05,6.37045285820341E-05,895870509.468448,42901.2204899777,42910.2494283593,42910.7259317001,5155381,3066924,BTCUSD,42898,42937.5,42803.5,42859,5165203,120.45877682
1642095600,1.2E-05,7.64590308370044E-05,895541946.040529,42830.2594713656,42844.4838237886,42845.1767929515,1094887,3384978,BTCUSD,42859,42870,42765,42780,4030527,94.161728
1642095900,1.2E-05,8.74938474159147E-05,894801625.616079,42780.623461854,42792.7635684988,42793.5233798195,2308826,3046170,BTCUSD,42780,42827.5,42656,42665,9374517,219.37831359
1642096200,1.2E-05,9.73133179368745E-05,894047868.621247,42709.6066204773,42715.5611316397,42716.0411855273,3543923,5567221,BTCUSD,42665,42784,42665,42737,5004000,117.1203428
1642096500,1.2E-05,0.0001,894814517.151887,42749.6721698113,42754.8012358491,42755.0174339623,2013630,1050041,BTCUSD,42737,42850,42736.5,42842.5,4031829,94.15765337
1642096800,1.2E-05,0.0001,894998445.440678,42813.9716101695,42824.1849322034,42824.5348898305,2817644,1744902,BTCUSD,42842.5,42900,42770.5,42899.5,3991986,93.18801741
1642097100,1.2E-05,0.0001,895656938.138549,42882.0672371638,42896.9574327628,42897.2347269764,11073821,1200689,BTCUSD,42899.5,42948.5,42861.5,42900.5,10841985,252.60187607
1642097400,1.2E-05,0.0001,900067011.788314,42896.0435823755,42903.0246072797,42903.6264559387,681673,1875864,BTCUSD,42900.5,42901,42817.5,42834,4256071,99.3113628
1642097700,1.2E-05,0.0001,899922686.689013,42854.7965549348,42860.4229888268,42860.6817039106,1798749,2196014,BTCUSD,42834,42934,42833.5,42915.5,2087970,48.69714047
1642098000,1.2E-05,0.0001,900679935.088008,42920.6421663443,42929.4720889749,42929.8462959381,1292268,678716,BTCUSD,42915.5,42950.5,42884.5,42914,2043200,47.59806281
1642098300,1.2E-05,0.0001,900342846.012987,42919.2170686456,42935.7034786642,42936.1708534323,939160,8915946,BTCUSD,42914,42949,42841,42902,9805877,228.58557029
1642098600,1.2E-05,0.0001,893593297.897413,42883.6262265834,42906.5685013381,42906.93485281,648281,1037739,BTCUSD,42902,42902,42850,42900,1423753,33.21295625
1642098900,1.2E-05,0.0001,893467878.145702,42872.6394129979,42897.7605660377,42898.2280293501,390828,1968926,BTCUSD,42900,42900,42813,42813,5401339,126.04236533
1642099200,1.2E-05,0.0001,890053260.721449,42807.9210770659,42815.4530362117,42815.9788022284,896538,5783767,BTCUSD,42813,42813.5,42755,42770.5,3881772,90.72602211
1642099500,1.2E-05,0.0001,888673320.19803,42798.6719211823,42800.0471724138,42800.4947389163,531328,542381,BTCUSD,42770.5,42836,42770.5,42835.5,716170,16.72960668
1642099800,1.2E-05,0.0001,888419903.522848,42814.6275239107,42823.865727949,42824.3337938364,460536,1689288,BTCUSD,42835.5,42837.5,42702.5,42712,5701911,133.34353737
1642100100,1.2E-05,0.0001,887982006.244821,42718.3352165725,42717.7609698682,42718.4227024482,2567119,6324212,BTCUSD,42712,42751,42657.5,42729,9245499,216.54897225
1642100400,1.2E-05,0.0001,885862706.680851,42736.3404255319,42738.8526468085,42738.9609191489,9099224,3273790,BTCUSD,42729,42825,42701,42777.5,9936345,232.35389194
1642100700,1.2E-05,0.0001,885960236.962512,42783.3823805061,42790.9895220244,42791.5384629803,1138940,1043307,BTCUSD,42777.5,42882,42728.5,42846.5,9241217,215.98784966
1642101000,1.2E-05,0.0001,886915560.579498,42826.5470711297,42834.5567050209,42834.5725627615,8801593,2266733,BTCUSD,42846.5,42850,42846,42846.5,2748666,64.15132855
1642101300,1.2E-05,0.0001,886889721.105788,42806.75,42806.1575349301,42807.1885229541,1582718,6315701,BTCUSD,42846.5,42897.5,42640.5,42665.5,12972654,303.56260516
1642101600,1.2E-05,0.0001,888133840.47089,42676.6836472603,42663.1043321918,42663.3710530822,2947874,5505428,BTCUSD,42665.5,42735,42649,42708.5,3565453,83.50524763
1642101900,1.2E-05,0.0001,888710804.665294,42699.3733264676,42692.7308650875,42693.0743872297,959680,1920598,BTCUSD,42708.5,42735,42649,42710,3753336,87.91707046
1642102200,1.2E-05,0.0001,887789382.557439,42702.3126177024,42709.655386064,42709.9361770245,1260241,1193992,BTCUSD,42710,42717,42660.5,42716.5,3165489,74.16000658
1642102500,1.2E-05,0.0001,887907721.228122,42677.1642084562,42677.8858308751,42678.3069518191,1361751,2551390,BTCUSD,42716.5,42719.5,42602,42610.5,5923936,138.94967122
1642102800,1.2E-05,0.0001,890624484.357814,42602.3125533732,42599.5480700256,42600.2041502989,2887919,8942976,BTCUSD,42610.5,42656,42549.5,42655.5,10694357,251.13714884
1642103100,1.2E-05,0.0001,893212894.54493,42619.5350370981,42618.7038829349,42619.0376339654,2849125,1914080,BTCUSD,42655.5,42656,42560.5,42561,3329852,78.13453351
1642103400,1.2E-05,0.0001,892754360.579473,42599.1657584015,42599.3465940055,42599.4609718438,2672021,2220253,BTCUSD,42561,42708.5,42557,42677.5,6805102,159.61062262
1642103700,1.2E-05,0.0001,891664048.49496,42683.6234879032,42695.7584274194,42695.8972076613,3105925,1685283,BTCUSD,42677.5,42731.5,42677,42700,2013494,47.14445961
1642104000,1.2E-05,0.0001,891118945.258883,42688.8467005076,42700.6865177665,42701.1170152284,872193,1285330,BTCUSD,42700,42700.5,42450,42461.5,20474323,481.42772035
1642104300,1.2E-05,0.0001,888463649.221965,42455.1228323699,42466.0517514451,42467.0866184971,7823871,26732004,BTCUSD,42461.5,42461.5,42356,42399,20028189,472.42152602
1642104600,1.2E-05,0.0001,890127538.098453,42377.3171589311,42376.0824331927,42376.422559775,3989619,8286441,BTCUSD,42399,42441,42326,42433.5,11347919,267.81552441
1642104900,1.2E-05,0.0001,891799065.910201,42436.1871408046,42438.4253951149,42438.5300862069,6779747,1567576,BTCUSD,42433.5,42538,42433,42524,6075326,143.0224626
1642105200,1.2E-05,0.0001,889789252.508654,42523.38125,42531.7458365385,42531.8855769231,2040084,671886,BTCUSD,42524,42540,42491,42509,3255270,76.54983653
1642105500,1.2E-05,0.0001,889335368.935419,42523.1034308779,42533.8920181635,42533.9862260343,1686653,1731481,BTCUSD,42509,42587.5,42508.5,42587.5,3099383,72.84334779
1642105800,1.2E-05,0.0001,889336989.8422,42575.4179440938,42583.8722182146,42584.2435978359,2073942,1370978,BTCUSD,42587.5,42624,42531.5,42570.5,2827966,66.40876879
1642106100,1.2E-05,0.0001,888771596.092133,42548.3473084886,42556.6703623188,42556.8360248447,1188616,816668,BTCUSD,42570.5,42571,42502,42514,2131897,50.12696477
1642106400,1.2E-05,0.0001,889252247.02893,42556.0973963356,42570.1534329798,42570.0132979749,1889588,837929,BTCUSD,42514,42642.5,42513.5,42640.5,3193117,74.92884655
1642106700,1.2E-05,0.0001,890687474.65812,42616.4375,42628.175267094,42628.6921474359,607069,1385491,BTCUSD,42640.5,42640.5,42565.5,42598.5,1253513,29.43268112
1642107000,1.2E-05,0.0001,891364942.269737,42572.6315789474,42584.2327741228,42584.6003947368,1327940,721182,BTCUSD,42598.5,42680,42535,42623,2472820,58.04896126
1642107300,1.2E-05,0.0001,891925880.366019,42621.1276699029,42633.5826699029,42633.4026407767,1984387,269934,BTCUSD,42623,42766,42587,42765.5,5298651,124.12457275
1642107600,1.2E-05,0.0001,892824367.533944,42700.1079328757,42717.2234324943,42717.0999237224,5171455,1627075,BTCUSD,42765.5,42785,42719,42725.5,5066838,118.52388934
1642107900,1.2E-05,0.0001,894642012.778106,42737.3865877712,42753.4244674556,42753.7712820513,2015079,1477369,BTCUSD,42725.5,42747.5,42689,42689.5,2930895,68.6305254
1642108200,1.2E-05,0.0001,894551481.983108,42699.8361486486,42716.3801013514,42716.4703603604,1082073,1812798,BTCUSD,42689.5,42769,42689,42769,5041025,117.9301769
1642108500,1.2E-05,0.0001,893924291.608799,42762.2728894174,42775.8883947681,42775.942960761,7794912,195468,BTCUSD,42769,42835.5,42753.5,42835.5,6240601,145.81633582
